Object Histogram:

Size	Count	Class description
8	1	org.jruby.parser.DefaultRubyParser$196
8	1	org.jruby.parser.DefaultRubyParser$6
8	1	java.util.jar.JavaUtilJarAccessImpl
8	1	sun.reflect.GeneratedMethodAccessor2
8	1	org.jruby.RubyMatchData$2
8	1	org.jruby.parser.DefaultRubyParser$71
8	1	org.jruby.parser.DefaultRubyParser$288
8	1	org.jruby.util.SunSignalFacade
8	1	org.jruby.parser.DefaultRubyParser$266
8	1	org.jruby.parser.DefaultRubyParser$93
8	1	sun.reflect.GeneratedConstructorAccessor5
8	1	org.jruby.ext.openssl.x509store.Store$CleanupFunction$1
8	1	org.jruby.parser.DefaultRubyParser$81
8	1	org.jruby.parser.DefaultRubyParser$34
8	1	org.jruby.parser.DefaultRubyParser$278
8	1	org.jruby.parser.DefaultRubyParser$106
8	1	org.jruby.parser.DefaultRubyParser$11
8	1	org.jruby.parser.DefaultRubyParser$27
8	1	org.jruby.parser.DefaultRubyParser$248
8	1	org.jruby.parser.DefaultRubyParser$297
8	1	sun.reflect.GeneratedConstructorAccessor25
8	1	java.util.Hashtable$EmptyIterator
8	1	org.jruby.parser.DefaultRubyParser$43
8	1	org.jruby.libraries.ThreadLibrary$ConditionVariable$1
8	1	org.jruby.parser.DefaultRubyParser$200
8	1	org.jruby.RubyHash$3
8	1	org.jruby.parser.DefaultRubyParser$231
8	1	org.jruby.parser.DefaultRubyParser$205
8	1	java.util.concurrent.ThreadPoolExecutor$AbortPolicy
8	1	org.jruby.parser.DefaultRubyParser$140
8	1	org.jruby.RubyClass$6
8	1	org.jruby.lexer.yacc.ISourcePosition$1
8	1	org.jruby.parser.DefaultRubyParser$146
8	1	org.jruby.parser.DefaultRubyParser$334
8	1	java.lang.String$CaseInsensitiveComparator
8	1	org.jruby.ext.openssl.x509store.Store$GetIssuerFunction$1
8	1	org.jruby.parser.DefaultRubyParser$141
8	1	org.jruby.ext.openssl.x509store.Store$CheckIssuedFunction$1
8	1	org.jruby.parser.DefaultRubyParser$269
8	1	org.jruby.parser.DefaultRubyParser$50
8	1	org.jruby.parser.DefaultRubyParser$131
8	1	sun.reflect.GeneratedConstructorAccessor6
8	1	java.util.Hashtable$EmptyEnumerator
8	1	org.jruby.parser.DefaultRubyParser$287
8	1	org.jruby.RubyFile$3
8	1	org.jruby.javasupport.JavaUtil$45
8	1	org.jruby.parser.DefaultRubyParser$164
8	1	org.jruby.ext.openssl.x509store.Store$CheckRevocationFunction$1
8	1	org.jruby.parser.DefaultRubyParser$84
8	1	org.jruby.parser.DefaultRubyParser$78
8	1	org.jruby.ext.openssl.Attribute$1
8	1	sun.reflect.GeneratedConstructorAccessor32
8	1	org.jruby.parser.DefaultRubyParser$236
8	1	org.jruby.javasupport.JavaUtil$49
8	1	org.jruby.parser.DefaultRubyParser$147
8	1	sun.reflect.GeneratedConstructorAccessor34
8	1	org.jruby.parser.DefaultRubyParser$24
8	1	org.jruby.ext.openssl.PKCS7$RecipientInfo$1
8	1	org.jruby.parser.DefaultRubyParser$37
8	1	org.jruby.parser.DefaultRubyParser$242
8	1	org.jruby.parser.DefaultRubyParser$135
8	1	org.jruby.parser.DefaultRubyParser$159
8	1	org.jruby.ext.socket.RubyBasicSocket$1
8	1	sun.reflect.ReflectionFactory
8	1	org.jruby.parser.DefaultRubyParser$124
8	1	sun.misc.ASCIICaseInsensitiveComparator
8	1	org.jruby.parser.DefaultRubyParser$344
8	1	org.jruby.parser.DefaultRubyParser$103
8	1	org.jruby.ext.openssl.SSLContext$1
8	1	org.jruby.parser.DefaultRubyParser$97
8	1	org.jruby.RubyNumeric$1
8	1	org.jruby.RubyModule$3
8	1	org.jruby.parser.DefaultRubyParser$161
8	1	org.jruby.parser.DefaultRubyParser$155
8	1	org.jruby.javasupport.JavaUtil$26
8	1	org.jruby.parser.DefaultRubyParser$158
8	1	org.jruby.parser.DefaultRubyParser$80
8	1	org.jruby.parser.DefaultRubyParser$353
8	1	org.jruby.parser.DefaultRubyParser$311
8	1	org.jruby.ext.openssl.Request$1
8	1	org.jruby.parser.DefaultRubyParser$350
8	1	org.jruby.RubyHash$2
8	1	sun.nio.ch.SocketDispatcher
8	1	sun.net.www.protocol.jar.JarFileFactory
8	1	org.jruby.javasupport.JavaUtil$35
8	1	org.jruby.parser.DefaultRubyParser$134
8	1	org.joni.SearchAlgorithm$8
8	1	org.jruby.RubyKernel$10
8	1	org.jruby.javasupport.JavaUtil$43
8	1	org.jruby.parser.DefaultRubyParser$318
8	1	sun.reflect.GeneratedConstructorAccessor3
8	1	org.jruby.ext.socket.RubyTCPSocket$1
8	1	org.jruby.parser.DefaultRubyParser$42
8	1	org.jruby.parser.DefaultRubyParser$190
8	1	org.jruby.parser.DefaultRubyParser$175
8	1	org.jruby.parser.DefaultRubyParser$258
8	1	org.jruby.parser.DefaultRubyParser$251
8	1	org.jruby.parser.DefaultRubyParser$305
8	1	org.jruby.parser.DefaultRubyParser$214
8	1	org.jruby.parser.DefaultRubyParser$168
8	1	org.jruby.ext.openssl.Digest$1
8	1	org.jruby.ext.openssl.PKeyDH$1
8	1	org.jruby.javasupport.JavaUtil$48
8	1	org.jruby.parser.DefaultRubyParser$332
8	1	org.jruby.parser.DefaultRubyParser$119
8	1	org.jruby.parser.DefaultRubyParser$99
8	1	org.jruby.javasupport.JavaUtil$32
8	1	org.jruby.parser.DefaultRubyParser$194
8	1	org.jruby.parser.DefaultRubyParser$123
8	1	org.jruby.parser.DefaultRubyParser$148
8	1	org.jruby.javasupport.JavaUtil$46
8	1	org.jruby.parser.DefaultRubyParser$308
8	1	org.jruby.parser.DefaultRubyParser$51
8	1	org.jruby.parser.DefaultRubyParser$290
8	1	org.jruby.RubyBinding$1
8	1	org.jruby.parser.DefaultRubyParser$31
8	1	org.jruby.parser.DefaultRubyParser$87
8	1	org.jruby.ext.openssl.X509Extensions$Extension$1
8	1	org.jruby.parser.DefaultRubyParser$267
8	1	org.jruby.parser.DefaultRubyParser$239
8	1	org.jruby.parser.DefaultRubyParser$40
8	1	org.jruby.RubyRegexp$2
8	1	java.lang.ref.Reference$Lock
8	1	org.joni.SearchAlgorithm$1
8	1	org.jruby.parser.DefaultRubyParser$1
8	1	org.jruby.parser.DefaultRubyParser$56
8	1	org.jruby.parser.DefaultRubyParser$60
8	1	org.jruby.parser.DefaultRubyParser$125
8	1	org.jruby.javasupport.JavaUtil$28
8	1	org.jruby.parser.DefaultRubyParser$111
8	1	org.jruby.RubyString$2
8	1	org.jruby.parser.DefaultRubyParser$75
8	1	org.jruby.parser.DefaultRubyParser$90
8	1	org.jruby.parser.DefaultRubyParser$222
8	1	org.jruby.parser.DefaultRubyParser$156
8	1	org.jruby.parser.DefaultRubyParser$74
8	1	org.jruby.parser.DefaultRubyParser$223
8	1	org.jruby.parser.DefaultRubyParser$29
8	1	org.joni.SearchAlgorithm$6
8	1	org.jruby.parser.DefaultRubyParser$163
8	1	org.jruby.parser.DefaultRubyParser$189
8	1	org.jruby.parser.DefaultRubyParser$116
8	1	org.jruby.javasupport.JavaUtil$37
8	1	org.jruby.parser.DefaultRubyParser$21
8	1	org.jruby.ext.posix.MacOSPOSIX$1
8	1	org.jruby.parser.DefaultRubyParser$143
8	1	org.jruby.parser.DefaultRubyParser$102
8	1	org.joda.time.field.MillisDurationField
8	1	java.net.InetAddress$1
8	1	org.jruby.parser.DefaultRubyParser$68
8	1	org.jruby.parser.DefaultRubyParser$254
8	1	org.jruby.parser.DefaultRubyParser$39
8	1	org.jruby.parser.DefaultRubyParser$210
8	1	org.jruby.parser.DefaultRubyParser$36
8	1	org.jruby.parser.DefaultRubyParser$191
8	1	org.jruby.javasupport.JavaUtil$36
8	1	org.jruby.parser.DefaultRubyParser$13
8	1	org.jruby.parser.DefaultRubyParser$217
8	1	org.jruby.parser.DefaultRubyParser$96
8	1	org.jruby.parser.DefaultRubyParser$62
8	1	org.jruby.parser.DefaultRubyParser$336
8	1	org.jruby.parser.DefaultRubyParser$340
8	1	org.jruby.parser.DefaultRubyParser$309
8	1	org.jruby.parser.DefaultRubyParser$320
8	1	org.jruby.ext.openssl.HMAC$1
8	1	org.jruby.parser.DefaultRubyParser$52
8	1	sun.text.NormalizerImpl$FCDTrieImpl
8	1	sun.reflect.GeneratedConstructorAccessor31
8	1	org.jruby.parser.DefaultRubyParser$237
8	1	org.jruby.RubyBasicObject$1
8	1	org.jruby.parser.DefaultRubyParser$58
8	1	org.jruby.RubyIO$1
8	1	org.jruby.parser.DefaultRubyParser$57
8	1	org.jruby.ext.openssl.ASN1$ASN1Primitive$1
8	1	com.kenai.jffi.Foreign
8	1	org.jruby.parser.DefaultRubyParser$167
8	1	org.jruby.parser.DefaultRubyParser$83
8	1	org.jruby.parser.DefaultRubyParser$355
8	1	org.jruby.ext.openssl.ASN1$ASN1Constructive$1
8	1	org.jruby.parser.DefaultRubyParser$238
8	1	org.jruby.java.proxies.InterfaceJavaProxy$1
8	1	org.jruby.parser.DefaultRubyParser$212
8	1	org.jruby.RubyModule$2
8	1	org.jruby.parser.DefaultRubyParser$224
8	1	org.jruby.parser.DefaultRubyParser$183
8	1	org.jruby.RubyHash$36
8	1	org.jruby.parser.DefaultRubyParser$30
8	1	org.jruby.parser.DefaultRubyParser$244
8	1	org.jruby.RubyIO$2
8	1	org.jruby.RubyHash$34
8	1	org.jruby.RubyObject$2
8	1	org.jruby.parser.DefaultRubyParser$187
8	1	sun.reflect.GeneratedConstructorAccessor24
8	1	org.jruby.parser.DefaultRubyParser$206
8	1	org.jruby.parser.DefaultRubyParser$230
8	1	org.jruby.parser.DefaultRubyParser$321
8	1	sun.security.provider.NativePRNG
8	1	org.jruby.parser.DefaultRubyParser$338
8	1	org.jruby.parser.DefaultRubyParser$76
8	1	org.jruby.parser.DefaultRubyParser$326
8	1	org.jruby.RubyInteger$1
8	1	sun.reflect.GeneratedConstructorAccessor18
8	1	org.jruby.parser.DefaultRubyParser$317
8	1	org.jruby.java.proxies.MapJavaProxy$1
8	1	org.joni.SearchAlgorithm$4
8	1	org.jruby.parser.DefaultRubyParser$352
8	1	org.jruby.parser.DefaultRubyParser$286
8	1	org.jruby.parser.DefaultRubyParser$255
8	1	sun.nio.ch.FileDispatcher
8	1	org.jruby.parser.DefaultRubyParser$65
8	1	org.jruby.parser.DefaultRubyParser$235
8	1	org.jruby.parser.DefaultRubyParser$302
8	1	org.jruby.parser.DefaultRubyParser$273
8	1	org.joni.MatcherFactory$1
8	1	org.jruby.ext.openssl.X509StoreCtx$1
8	1	org.jruby.parser.DefaultRubyParser$215
8	1	org.jruby.ext.openssl.X509Name$1
8	1	org.jruby.parser.DefaultRubyParser$188
8	1	org.jruby.RubyFileStat$1
8	1	org.jruby.runtime.ObjectMarshal$1
8	1	org.jruby.ext.posix.BaseNativePOSIX$2
8	1	com.kenai.jffi.HeapInvocationBuffer$I386RawEncoder
8	1	org.jruby.parser.DefaultRubyParser$2
8	1	org.jruby.ext.openssl.SSLSocket$1
8	1	org.jruby.parser.DefaultRubyParser$325
8	1	org.jruby.java.proxies.JavaProxy$1
8	1	java.lang.Runtime
8	1	org.jruby.parser.DefaultRubyParser$228
8	1	sun.reflect.GeneratedConstructorAccessor23
8	1	java.util.Collections$EmptySet
8	1	org.jruby.ext.socket.RubyUNIXServer$1
8	1	org.jruby.parser.DefaultRubyParser$195
8	1	org.jruby.ext.openssl.X509CRL$1
8	1	org.jruby.parser.DefaultRubyParser$41
8	1	org.jruby.ext.openssl.Cipher$1
8	1	org.joni.WarnCallback$1
8	1	org.jruby.parser.DefaultRubyParser$170
8	1	org.jruby.parser.DefaultRubyParser$169
8	1	org.jruby.parser.DefaultRubyParser$126
8	1	org.jruby.parser.DefaultRubyParser$108
8	1	org.jruby.parser.DefaultRubyParser$351
8	1	org.jruby.parser.DefaultRubyParser$249
8	1	com.kenai.jaffl.provider.jffi.MemoryManager
8	1	org.jruby.parser.DefaultRubyParser$182
8	1	org.jruby.ext.openssl.PKCS7$SignerInfo$1
8	1	org.joni.SearchAlgorithm$5
8	1	org.jruby.libraries.ThreadLibrary$SizedQueue$1
8	1	org.jruby.parser.DefaultRubyParser$49
8	1	org.jruby.parser.DefaultRubyParser$271
8	1	org.jruby.parser.DefaultRubyParser$73
8	1	org.jruby.ext.socket.RubyUNIXSocket$1
8	1	org.jruby.RubyArray$1
8	1	org.jruby.parser.DefaultRubyParser$105
8	1	java.net.UnknownContentHandler
8	1	org.jruby.parser.DefaultRubyParser$113
8	1	org.jruby.parser.DefaultRubyParser$345
8	1	org.jruby.parser.DefaultRubyParser$14
8	1	org.jruby.parser.DefaultRubyParser$199
8	1	org.jruby.parser.DefaultRubyParser$296
8	1	org.jruby.parser.DefaultRubyParser$86
8	1	java.security.AccessControlContext$1
8	1	org.jruby.parser.DefaultRubyParser$28
8	1	org.jruby.RubySystemExit$1
8	1	org.jruby.parser.DefaultRubyParser$5
8	1	org.jruby.parser.DefaultRubyParser$250
8	1	org.jruby.RubyLocalJumpError$1
8	1	sun.reflect.GeneratedConstructorAccessor1
8	1	org.jruby.RubyException$1
8	1	org.jruby.parser.DefaultRubyParser$129
8	1	org.jruby.RubyNil$1
8	1	org.jruby.parser.DefaultRubyParser$193
8	1	sun.reflect.GeneratedConstructorAccessor29
8	1	org.jruby.javasupport.JavaUtil$22
8	1	sun.reflect.GeneratedConstructorAccessor27
8	1	org.jruby.java.proxies.ConcreteJavaProxy$1
8	1	org.jruby.parser.DefaultRubyParser$327
8	1	org.jruby.parser.DefaultRubyParser$10
8	1	org.jruby.parser.DefaultRubyParser$207
8	1	org.jruby.parser.DefaultRubyParser$139
8	1	org.jruby.util.Dir$1
8	1	org.jruby.RubyKernel$8
8	1	org.jruby.javasupport.JavaUtil$50
8	1	org.joni.SearchAlgorithm$7
8	1	org.jruby.parser.DefaultRubyParser$209
8	1	org.jruby.parser.DefaultRubyParser$186
8	1	org.jruby.parser.DefaultRubyParser$150
8	1	org.jruby.parser.DefaultRubyParser$144
8	1	org.jruby.parser.DefaultRubyParser$247
8	1	org.jruby.ext.openssl.X509Cert$1
8	1	org.jruby.parser.DefaultRubyParser$25
8	1	sun.reflect.GeneratedConstructorAccessor21
8	1	org.jruby.runtime.load.LoadService$LoadTimer
8	1	org.jruby.parser.DefaultRubyParser$262
8	1	org.jruby.parser.DefaultRubyParser$179
8	1	org.jruby.parser.DefaultRubyParser$253
8	1	org.jruby.parser.DefaultRubyParser$82
8	1	org.jruby.parser.DefaultRubyParser$137
8	1	org.jruby.ext.openssl.x509store.Store$GetCRLFunction$1
8	1	org.jruby.RubySystemCallError$2
8	1	org.jruby.parser.DefaultRubyParser$272
8	1	org.jruby.RubyModule$KindOf
8	1	org.jruby.javasupport.JavaUtil$41
8	1	sun.text.NormalizerImpl$NormTrieImpl
8	1	org.jruby.parser.DefaultRubyParser$197
8	1	org.jruby.parser.DefaultRubyParser$265
8	1	org.jruby.javasupport.JavaClass$3
8	1	sun.reflect.GeneratedConstructorAccessor17
8	1	org.jruby.parser.DefaultRubyParser$180
8	1	org.jruby.RubyDir$1
8	1	org.jruby.javasupport.JavaUtil$29
8	1	org.jruby.parser.DefaultRubyParser$3
8	1	org.jruby.parser.DefaultRubyParser$347
8	1	org.jruby.javasupport.JavaUtil$47
8	1	org.jruby.parser.DefaultRubyParser$270
8	1	org.joni.ApplyCaseFold
8	1	com.kenai.jaffl.provider.AbstractArrayMemoryIO$LE32ArrayIO
8	1	org.jruby.RubyClass$1
8	1	org.jruby.parser.DefaultRubyParser$275
8	1	java.lang.reflect.ReflectAccess
8	1	sun.reflect.GeneratedConstructorAccessor11
8	1	org.jruby.RubyInstanceConfig$LoadServiceCreator$1
8	1	org.jruby.parser.DefaultRubyParser$319
8	1	org.jruby.parser.DefaultRubyParser$151
8	1	org.jruby.javasupport.JavaUtil$24
8	1	org.jruby.RubyRange$1
8	1	com.kenai.constantine.Platform
8	1	org.jruby.RubyHash$32
8	1	org.jruby.parser.DefaultRubyParser$259
8	1	org.jruby.parser.DefaultRubyParser$47
8	1	com.kenai.jaffl.provider.jffi.NullTypeMapper
8	1	org.jruby.parser.DefaultRubyParser$289
8	1	org.jruby.ext.openssl.x509store.Store$VerifyCallbackFunction$1
8	1	sun.reflect.GeneratedConstructorAccessor28
8	1	org.jruby.parser.DefaultRubyParser$301
8	1	org.jruby.parser.DefaultRubyParser$7
8	1	org.jruby.parser.DefaultRubyParser$304
8	1	sun.reflect.GeneratedConstructorAccessor15
8	1	org.jruby.parser.DefaultRubyParser$263
8	1	org.jruby.javasupport.JavaUtil$52
8	1	org.jruby.parser.DefaultRubyParser$154
8	1	org.jruby.parser.DefaultRubyParser$107
8	1	org.jruby.parser.DefaultRubyParser$349
8	1	org.jruby.javasupport.JavaUtil$23
8	1	org.jruby.RubyException$2
8	1	org.jruby.parser.DefaultRubyParser$77
8	1	org.jruby.parser.DefaultRubyParser$157
8	1	org.jruby.RubyObject$1
8	1	org.jruby.RubyKernel$9
8	1	org.jruby.parser.DefaultRubyParser$312
8	1	org.jruby.ext.openssl.x509store.Store$CheckCRLFunction$1
8	1	org.jruby.parser.DefaultRubyParser$44
8	1	org.jruby.parser.DefaultRubyParser$145
8	1	org.jruby.parser.DefaultRubyParser$61
8	1	org.jruby.javasupport.JavaUtil$51
8	1	sun.reflect.GeneratedConstructorAccessor16
8	1	org.jruby.javasupport.JavaUtil$33
8	1	org.jruby.RubyRegexp$1
8	1	org.jruby.RubyProcess$1
8	1	org.jruby.parser.DefaultRubyParser$177
8	1	org.jruby.parser.DefaultRubyParser$300
8	1	org.jruby.parser.DefaultRubyParser$354
8	1	org.jruby.RubySystemCallError$1
8	1	java.security.ProtectionDomain$2
8	1	sun.reflect.GeneratedConstructorAccessor26
8	1	org.jruby.RubyStringIO$1
8	1	org.jruby.parser.DefaultRubyParser$132
8	1	org.jruby.RubyIconv$1
8	1	org.jruby.parser.DefaultRubyParser$35
8	1	org.jruby.parser.DefaultRubyParser$342
8	1	sun.reflect.GeneratedConstructorAccessor20
8	1	org.jruby.parser.DefaultRubyParser$9
8	1	sun.reflect.GeneratedConstructorAccessor7
8	1	org.jruby.RubyFixnum$1
8	1	org.jruby.parser.DefaultRubyParser$72
8	1	org.jruby.parser.DefaultRubyParser$79
8	1	org.jruby.parser.DefaultRubyParser$276
8	1	org.jruby.parser.DefaultRubyParser$313
8	1	org.jruby.parser.DefaultRubyParser$16
8	1	org.jruby.parser.DefaultRubyParser$59
8	1	org.jruby.javasupport.JavaUtil$25
8	1	org.jruby.javasupport.JavaUtil$42
8	1	org.jruby.javasupport.JavaUtil$27
8	1	org.jruby.RubyHash$33
8	1	org.jruby.parser.DefaultRubyParser$240
8	1	org.jruby.parser.DefaultRubyParser$98
8	1	org.jruby.parser.DefaultRubyParser$295
8	1	org.jruby.RubyJRuby$JRubyFiberLocal$1
8	1	org.jruby.parser.DefaultRubyParser$120
8	1	org.jruby.parser.DefaultRubyParser$33
8	1	org.jruby.parser.DefaultRubyParser$17
8	1	sun.reflect.GeneratedMethodAccessor1
8	1	org.jruby.ext.posix.BaseNativePOSIX$1
8	1	org.jruby.parser.RubyParserPool
8	1	org.jruby.RubyTime$4
8	1	org.jruby.parser.DefaultRubyParser$198
8	1	org.jruby.parser.DefaultRubyParser$85
8	1	org.jruby.parser.DefaultRubyParser$32
8	1	org.jruby.parser.DefaultRubyParser$203
8	1	org.jruby.parser.DefaultRubyParser$324
8	1	org.jruby.javasupport.JavaObject$1
8	1	org.jruby.parser.DefaultRubyParser$178
8	1	org.jruby.RubyDigest$DigestClass$1
8	1	org.jruby.ext.openssl.PKCS7$1
8	1	org.jruby.parser.DefaultRubyParser$46
8	1	org.jruby.parser.DefaultRubyParser$117
8	1	java.lang.System$2
8	1	sun.reflect.GeneratedConstructorAccessor35
8	1	org.jruby.parser.DefaultRubyParser$202
8	1	org.jruby.parser.DefaultRubyParser$118
8	1	org.jruby.parser.DefaultRubyParser$22
8	1	org.jruby.parser.DefaultRubyParser$252
8	1	org.jruby.javasupport.JavaUtil$40
8	1	sun.nio.ch.KQueueSelectorProvider
8	1	org.jruby.ext.openssl.X509Extensions$ExtensionFactory$1
8	1	org.jruby.parser.DefaultRubyParser$20
8	1	org.jruby.parser.DefaultRubyParser$246
8	1	org.jruby.ext.openssl.x509store.Store$VerifyFunction$1
8	1	org.jruby.Profile$2
8	1	org.jruby.parser.DefaultRubyParser$192
8	1	org.jruby.parser.DefaultRubyParser$130
8	1	org.jruby.parser.DefaultRubyParser$8
8	1	org.jruby.parser.DefaultRubyParser$69
8	1	org.jruby.parser.DefaultRubyParser$216
8	1	org.jruby.RubyFloat$1
8	1	sun.reflect.GeneratedConstructorAccessor10
8	1	org.jruby.parser.DefaultRubyParser$181
8	1	org.jruby.RubyIconv$RubyFailure$1
8	1	org.jruby.ext.socket.RubyIPSocket$1
8	1	org.jruby.parser.DefaultRubyParser$165
8	1	sun.text.NormalizerImpl
8	1	org.jruby.parser.DefaultRubyParser$256
8	1	org.jruby.parser.DefaultRubyParser$133
8	1	org.jruby.parser.DefaultRubyParser$173
8	1	org.jruby.ext.openssl.X509Store$1
8	1	org.jruby.RubyArray$2
8	1	org.jruby.javasupport.JavaUtil$39
8	1	org.jruby.parser.DefaultRubyParser$233
8	1	org.jruby.libraries.ThreadLibrary$Mutex$1
8	1	org.jruby.parser.DefaultRubyParser$12
8	1	org.jruby.RubyNumeric$2
8	1	sun.reflect.GeneratedConstructorAccessor14
8	1	org.jruby.parser.DefaultRubyParser$19
8	1	sun.reflect.GeneratedConstructorAccessor13
8	1	org.jruby.parser.DefaultRubyParser$184
8	1	org.jruby.parser.DefaultRubyParser$176
8	1	org.jruby.parser.DefaultRubyParser$339
8	1	org.jruby.parser.DefaultRubyParser$226
8	1	org.jruby.parser.DefaultRubyParser$329
8	1	org.jruby.parser.DefaultRubyParser$171
8	1	org.jruby.ext.openssl.x509store.Store$CertificateCRLFunction$1
8	1	org.jruby.parser.DefaultRubyParser$162
8	1	org.jruby.parser.DefaultRubyParser$112
8	1	org.jruby.parser.DefaultRubyParser$160
8	1	org.jruby.javasupport.JavaUtil$31
8	1	org.jruby.parser.DefaultRubyParser$114
8	1	org.jruby.parser.DefaultRubyParser$172
8	1	org.jruby.parser.DefaultRubyParser$127
8	1	org.jruby.ext.openssl.PKeyRSA$1
8	1	org.jruby.parser.DefaultRubyParser$314
8	1	org.jruby.parser.DefaultRubyParser$283
8	1	com.kenai.jffi.HeapInvocationBuffer$LE32ArrayIO
8	1	sun.reflect.GeneratedConstructorAccessor12
8	1	sun.net.www.protocol.file.Handler
8	1	org.jruby.parser.DefaultRubyParser$100
8	1	org.jruby.parser.DefaultRubyParser$285
8	1	org.jruby.parser.DefaultRubyParser$280
8	1	org.jruby.parser.DefaultRubyParser$94
8	1	org.jruby.RubyFile$2
8	1	org.jruby.RubyFixnum$2
8	1	org.jruby.parser.DefaultRubyParser$122
8	1	org.jruby.parser.DefaultRubyParser$138
8	1	org.jruby.parser.DefaultRubyParser$26
8	1	org.jruby.parser.DefaultRubyParser$38
8	1	sun.security.util.ByteArrayTagOrder
8	1	org.jruby.Profile$1
8	1	org.jruby.parser.DefaultRubyParser$343
8	1	org.jruby.RubyRange$2
8	1	org.jruby.libraries.ThreadLibrary$Queue$1
8	1	org.jruby.java.proxies.ArrayJavaProxy$1
8	1	org.jruby.ext.openssl.BN$1
8	1	org.jruby.RubyProcess$3
8	1	org.jruby.parser.DefaultRubyParser$293
8	1	org.jruby.parser.DefaultRubyParser$211
8	1	org.jruby.parser.DefaultRubyParser$225
8	1	org.jruby.parser.DefaultRubyParser$91
8	1	org.jruby.ext.openssl.PKeyDSA$1
8	1	org.jruby.parser.DefaultRubyParser$213
8	1	org.jruby.javasupport.Java$1
8	1	org.jruby.parser.DefaultRubyParser$284
8	1	org.jruby.parser.DefaultRubyParser$110
8	1	org.jruby.parser.DefaultRubyParser$307
8	1	org.jruby.RubyKernel$7
8	1	org.jruby.parser.DefaultRubyParser$55
8	1	org.jruby.parser.DefaultRubyParser$299
8	1	org.jruby.RubyMatchData$1
8	1	org.jruby.ext.openssl.X509Store$2
8	1	org.jruby.parser.DefaultRubyParser$298
8	1	org.jruby.parser.DefaultRubyParser$335
8	1	sun.reflect.GeneratedConstructorAccessor22
8	1	org.jruby.ext.openssl.X509Revoked$1
8	1	org.jruby.RubyString$1
8	1	org.jruby.ext.openssl.ASN1$ASN1Data$1
8	1	org.jruby.parser.DefaultRubyParser$70
8	1	org.jruby.parser.DefaultRubyParser$333
8	1	org.jruby.parser.DefaultRubyParser$63
8	1	org.jruby.util.Dir$2
8	1	org.jruby.parser.DefaultRubyParser$277
8	1	org.jruby.parser.DefaultRubyParser$292
8	1	org.jruby.parser.DefaultRubyParser$54
8	1	org.jruby.parser.DefaultRubyParser$142
8	1	org.jruby.cext.Cleaner$1
8	1	org.jruby.ext.socket.RubyTCPServer$1
8	1	org.jruby.parser.DefaultRubyParser$279
8	1	org.jruby.parser.DefaultRubyParser$341
8	1	org.jruby.parser.DefaultRubyParser$201
8	1	org.jruby.parser.DefaultRubyParser$348
8	1	org.jruby.parser.DefaultRubyParser$88
8	1	org.jruby.RubySymbol$1
8	1	org.jruby.RubyBasicObject$2
8	1	sun.reflect.GeneratedConstructorAccessor9
8	1	org.jruby.parser.DefaultRubyParser$221
8	1	org.jruby.parser.DefaultRubyParser$241
8	1	org.jruby.parser.DefaultRubyParser$95
8	1	org.jruby.Profile$3
8	1	org.jruby.parser.DefaultRubyParser$322
8	1	org.jruby.parser.DefaultRubyParser$316
8	1	org.jruby.parser.DefaultRubyParser$219
8	1	org.jruby.ext.openssl.NetscapeSPKI$1
8	1	org.jruby.RubyNumeric$ByteListCaller19
8	1	org.jruby.parser.DefaultRubyParser$274
8	1	org.jruby.RubyClass$2
8	1	org.jruby.RubyNameError$1
8	1	org.jruby.parser.DefaultRubyParser$291
8	1	sun.security.util.ByteArrayLexOrder
8	1	org.jruby.parser.DefaultRubyParser$315
8	1	org.jruby.parser.DefaultRubyParser$260
8	1	org.jruby.parser.DefaultRubyParser$136
8	1	org.joni.SearchAlgorithm$2
8	1	org.jruby.javasupport.JavaUtil$44
8	1	org.jruby.parser.DefaultRubyParser$104
8	1	org.jruby.parser.DefaultRubyParser$109
8	1	org.jruby.parser.DefaultRubyParser$261
8	1	org.jruby.parser.DefaultRubyParser$323
8	1	org.jruby.runtime.ObjectAllocator$1
8	1	org.jruby.RubyModule$1
8	1	org.jruby.parser.DefaultRubyParser$310
8	1	java.lang.Terminator$1
8	1	org.jruby.RubyBasicObject$3
8	1	org.jruby.javasupport.JavaClass$1
8	1	org.jruby.parser.DefaultRubyParser$257
8	1	sun.reflect.GeneratedConstructorAccessor33
8	1	org.jruby.RubyHash$1
8	1	org.jruby.parser.DefaultRubyParser$204
8	1	org.jruby.parser.DefaultRubyParser$245
8	1	org.jruby.RubyHash$4
8	1	org.jruby.parser.DefaultRubyParser$15
8	1	org.jruby.parser.DefaultRubyParser$166
8	1	org.jruby.parser.DefaultRubyParser$23
8	1	org.jruby.parser.DefaultRubyParser$328
8	1	org.jruby.parser.DefaultRubyParser$53
8	1	org.jruby.parser.DefaultRubyParser$227
8	1	sun.misc.Launcher$Factory
8	1	org.jruby.ext.posix.POSIXTypeMapper
8	1	org.jruby.RubyEnumerator$1
8	1	org.jruby.RubyProc$1
8	1	org.joni.SearchAlgorithm$3
8	1	org.jruby.javasupport.JavaUtil$38
8	1	org.jruby.RubyRange$6
8	1	org.jruby.javasupport.JavaUtil$34
8	1	org.jruby.parser.DefaultRubyParser$101
8	1	org.jruby.RubyJRuby$JRubyThreadLocal$1
8	1	java.util.Collections$ReverseComparator
